# timestamp tx ty tz qx qy qz qw
1.403636580973555565e+09 4.785163932676805842e-02 -7.098819404693390567e-02 -4.684767335322226334e-02 0 0 0 1
1.403636580978555441e+09 4.771589500245898563e-02 -7.105411008795281536e-02 -4.304217278773092570e-02 0 0 0 1
1.403636580983555555e+09 4.758424754053525163e-02 -7.112281645127349616e-02 -3.926368018069725796e-02 0 0 0 1
1.403636580988555670e+09 4.745451632625119487e-02 -7.119795189683342240e-02 -3.551226145215446994e-02 0 0 0 1
1.403636580993555546e+09 4.732575523077997559e-02 -7.127971935069632448e-02 -3.179092719361475972e-02 0 0 0 1
1.403636580998555422e+09 4.719747253340500492e-02 -7.137031502362489732e-02 -2.809871051882417703e-02 0 0 0 1
1.403636581003555775e+09 4.707135712816157280e-02 -7.146829636644325134e-02 -2.443457862149567283e-02 0 0 0 1
1.403636581008555651e+09 4.694693871331079293e-02 -7.157169679758601522e-02 -2.080050922082588016e-02 0 0 0 1
1.403636581013555527e+09 4.682325526640251923e-02 -7.168074594624851414e-02 -1.719751314975703771e-02 0 0 0 1
1.403636581018555403e+09 4.669954570715884046e-02 -7.179258740104355052e-02 -1.362155783209151316e-02 0 0 0 1
1.403636581023555756e+09 4.657552720384661171e-02 -7.190631798058333413e-02 -1.006763285171929923e-02 0 0 0 1
1.403636581028555632e+09 4.645190278761468505e-02 -7.202076481958696874e-02 -6.532716597442034256e-03 0 0 0 1
1.403636581033555508e+09 4.632937548961635343e-02 -7.213475505277322508e-02 -3.013787458061245594e-03 0 0 0 1
1.403636581038555384e+09 4.621084484936499592e-02 -7.224345035179169372e-02 4.902423390855670249e-04 0 0 0 1
1.403636581043555737e+09 4.609656743670598189e-02 -7.234367121509688303e-02 3.977417048146691947e-03 0 0 0 1
1.403636581048555613e+09 4.598704291916533293e-02 -7.243320808036068925e-02 7.445769903583365767e-03 0 0 0 1
1.403636581053555489e+09 4.588590807610781752e-02 -7.251011908531856953e-02 1.089535573971434079e-02 0 0 0 1
1.403636581058555841e+09 4.578976680439073021e-02 -7.257319329382128092e-02 1.432616373493855733e-02 0 0 0 1
1.403636581063555717e+09 4.569887014850593232e-02 -7.262338729352080247e-02 1.773718299028481660e-02 0 0 0 1
1.403636581068555593e+09 4.561322847671700487e-02 -7.266481047048090058e-02 2.112735859406478234e-02 0 0 0 1
1.403636581073555470e+09 4.552896191198207987e-02 -7.269843474775017356e-02 2.449664673164597684e-02 0 0 0 1
1.403636581078555822e+09 4.544657254328132723e-02 -7.272617330063013696e-02 2.784302560508644664e-02 0 0 0 1
1.403636581083555698e+09 4.536439531701308425e-02 -7.274942862359845552e-02 3.116246277024514733e-02 0 0 0 1
1.403636581088555574e+09 4.459222344502666857e-02 -7.243705823543034050e-02 3.454790577533461970e-02 0 0 0 1
1.403636581093555450e+09 4.446682325178485939e-02 -7.243751810394505330e-02 3.781129704517272039e-02 0 0 0 1
1.403636581098555803e+09 4.433875950189136717e-02 -7.243829301619975070e-02 4.104365919621244529e-02 0 0 0 1
1.403636581103555441e+09 4.420802424853675916e-02 -7.243939632376095172e-02 4.424599210773849656e-02 0 0 0 1
1.403636581108555555e+09 4.407459365128740814e-02 -7.244086808132699229e-02 4.742129541760475853e-02 0 0 0 1
1.403636581113555431e+09 4.394064279953369123e-02 -7.244320561815686954e-02 5.057057989272539800e-02 0 0 0 1
1.403636581118555784e+09 4.380595243602858346e-02 -7.244539894033530381e-02 5.369085691493302726e-02 0 0 0 1
1.403636581123555422e+09 4.367392661072333482e-02 -7.244864563244546307e-02 5.678113742654389284e-02 0 0 0 1
1.403636581128555536e+09 4.354723213371958224e-02 -7.245124681298398261e-02 5.984146530821887744e-02 0 0 0 1
1.403636581133555651e+09 4.342900611685784895e-02 -7.245347018201486744e-02 6.287386215981460857e-02 0 0 0 1
1.403636581138555765e+09 4.332239119733394261e-02 -7.245144735040442985e-02 6.587940473430720090e-02 0 0 0 1
1.403636581143555403e+09 4.322835734440833022e-02 -7.244493533739093660e-02 6.885810398535441301e-02 0 0 0 1
1.403636581148555517e+09 4.314908517282756151e-02 -7.243029538303724646e-02 7.181002583299012088e-02 0 0 0 1
1.403636581153555632e+09 4.308238369957795300e-02 -7.240705686121606810e-02 7.473615926886933991e-02 0 0 0 1
1.403636581158555508e+09 4.302901158348682031e-02 -7.237395344568364752e-02 7.763252674919773888e-02 0 0 0 1
1.403636581163555384e+09 4.298509689431995184e-02 -7.233194370792250805e-02 8.049808458005891509e-02 0 0 0 1
1.403636581168555498e+09 4.295137445047192415e-02 -7.227980137638756464e-02 8.333185485551197758e-02 0 0 0 1
1.403636581173555851e+09 4.292738431847009650e-02 -7.221966925557654626e-02 8.613080494467295622e-02 0 0 0 1
1.403636581178555489e+09 4.291312649831535708e-02 -7.215154734548978599e-02 8.889493484754118491e-02 0 0 0 1
1.403636581183555603e+09 4.260193353362495827e-02 -7.191863206283466425e-02 9.165690505191226300e-02 0 0 0 1
1.403636581188555717e+09 4.256954252640099412e-02 -7.182436307497463979e-02 9.435123153186553147e-02 0 0 0 1
1.403636581193555832e+09 4.254353230484664294e-02 -7.172907207912115890e-02 9.700561754269454440e-02 0 0 0 1
1.403636581198555470e+09 4.252122811204817054e-02 -7.163447130834399434e-02 9.962101908302312125e-02 0 0 0 1
1.403636581203555584e+09 4.250141135570917328e-02 -7.154396989338385193e-02 1.021983810657600689e-01 0 0 0 1
1.403636581208555698e+09 4.248405024858925572e-02 -7.145762124050480946e-02 1.047417030080446398e-01 0 0 0 1
1.403636581213555574e+09 4.246888822084038395e-02 -7.137860485125224752e-02 1.072529406557283238e-01 0 0 0 1
1.403636581218555450e+09 4.245857618894710583e-02 -7.130524854725517336e-02 1.097341376480411856e-01 0 0 0 1
1.403636581223555565e+09 4.245432721984609969e-02 -7.123827928696901957e-02 1.121852939189542653e-01 0 0 0 1
1.403636581228555679e+09 4.246100463201063491e-02 -7.117233272582124126e-02 1.146045195105931391e-01 0 0 0 1
1.403636581233555555e+09 4.247984533281012887e-02 -7.110809576756993433e-02 1.169888147190747407e-01 0 0 0 1
1.403636581238555431e+09 4.241695455108374091e-02 -7.098352999509194294e-02 1.193382617003664325e-01 0 0 0 1
1.403636581243555784e+09 4.244830093582319108e-02 -7.090804695794228341e-02 1.216437969343775460e-01 0 0 0 1
1.403636581248555660e+09 4.249695123404517716e-02 -7.083394844970036797e-02 1.239084462581270252e-01 0 0 0 1
1.403636581253555536e+09 4.256096550722787697e-02 -7.076172043189010719e-02 1.261321877642991307e-01 0 0 0 1
1.403636581258555412e+09 4.264106268014167256e-02 -7.069016333609878799e-02 1.283160433055228200e-01 0 0 0 1
1.403636581263555765e+09 4.273655561525835367e-02 -7.062042332447515669e-02 1.304549915120301051e-01 0 0 0 1
1.403636581268555641e+09 4.284603582882429151e-02 -7.055072338995138637e-02 1.325430441938282300e-01 0 0 0 1
1.403636581273555517e+09 4.297123194892549236e-02 -7.047955422552221183e-02 1.345762347607812881e-01 0 0 0 1
1.403636581278555393e+09 4.311051070920157713e-02 -7.040826491940066489e-02 1.365465312516092045e-01 0 0 0 1
1.403636581283555746e+09 4.320106267080792151e-02 -7.029172468960465103e-02 1.384500366277741090e-01 0 0 0 1
1.403636581288555384e+09 4.335523449639833160e-02 -7.021207839299770104e-02 1.402855467791026545e-01 0 0 0 1
1.403636581293555498e+09 4.352113677103819356e-02 -7.013486061132490068e-02 1.420491090403974699e-01 0 0 0 1
1.403636581298555851e+09 4.369978161949372719e-02 -7.006388434362520456e-02 1.437356799364892801e-01 0 0 0 1
1.403636581303555727e+09 4.388464619505327846e-02 -7.000178033975157366e-02 1.453421721342311734e-01 0 0 0 1
1.403636581308555603e+09 4.407523083019082577e-02 -6.995075816203177865e-02 1.468705523991620243e-01 0 0 0 1
1.403636581313555479e+09 4.426913565291545893e-02 -6.991344657648801419e-02 1.483177661930807911e-01 0 0 0 1
1.403636581318555832e+09 4.446560752975692310e-02 -6.988697582016689669e-02 1.496868462129004040e-01 0 0 0 1
1.403636581323555708e+09 4.466248726494903565e-02 -6.987082186067683498e-02 1.509747819331381802e-01 0 0 0 1
1.403636581328555584e+09 4.485999721963906950e-02 -6.985773586510557465e-02 1.521836721574838514e-01 0 0 0 1
1.403636581333555460e+09 4.499856353244702234e-02 -6.979443570591570278e-02 1.532987530813636479e-01 0 0 0 1
1.403636581338555813e+09 4.518526198831107621e-02 -6.977186376584043614e-02 1.543416640047408084e-01 0 0 0 1
1.403636581343555450e+09 4.537117181165228885e-02 -6.974647339655171141e-02 1.553005961539215551e-01 0 0 0 1
1.403636581348555565e+09 4.555943806112150440e-02 -6.971851894654612636e-02 1.561765712494784797e-01 0 0 0 1
1.403636581353555441e+09 4.574937117773458795e-02 -6.968502384034336306e-02 1.569646229540473392e-01 0 0 0 1
1.403636581358555794e+09 4.594339487391785326e-02 -6.964331925722244687e-02 1.576648061679752910e-01 0 0 0 1
1.403636581363555431e+09 4.614153056864633839e-02 -6.958924240485464541e-02 1.582741762858119738e-01 0 0 0 1
1.403636581368555546e+09 4.634402930641101648e-02 -6.952374987089182667e-02 1.587917224085866330e-01 0 0 0 1
1.403636581373555660e+09 4.655089108721099933e-02 -6.944684165533343556e-02 1.592174445362988244e-01 0 0 0 1
1.403636581378555775e+09 4.676283725727170548e-02 -6.936144092739793265e-02 1.595523094891742044e-01 0 0 0 1
1.403636581383555412e+09 4.697864922430028400e-02 -6.927095681782524661e-02 1.597972621801220239e-01 0 0 0 1
1.403636581388555527e+09 4.713593373795177399e-02 -6.911443044731124807e-02 1.599256174569858580e-01 0 0 0 1
1.403636581393555641e+09 4.735175243596945194e-02 -6.900741118746989144e-02 1.599857686631984688e-01 0 0 0 1
1.403636581398555517e+09 4.757411410932288476e-02 -6.889771905055441792e-02 1.599549965764555104e-01 0 0 0 1
1.403636581403555393e+09 4.780060299239785593e-02 -6.878800950571795081e-02 1.598322464171251234e-01 0 0 0 1
1.403636581408555508e+09 4.803171322736154991e-02 -6.868020907982974599e-02 1.596164962665498344e-01 0 0 0 1
1.403636581413555622e+09 4.826453490643256572e-02 -6.857504671517500316e-02 1.593077132637554794e-01 0 0 0 1
1.403636581418555498e+09 4.849615812182861418e-02 -6.847325135403936613e-02 1.589058645477681164e-01 0 0 0 1
1.403636581423555613e+09 4.872462704140811951e-02 -6.837533566107878436e-02 1.584129279698414106e-01 0 0 0 1
1.403636581428555489e+09 4.894775862896860730e-02 -6.828081565859989155e-02 1.578288926423447869e-01 0 0 0 1
1.403636581433555841e+09 4.916505874234466944e-02 -6.818776481973409798e-02 1.571547804839368290e-01 0 0 0 1
1.403636581438555479e+09 4.937701115543635666e-02 -6.809400028528511672e-02 1.563906244876482887e-01 0 0 0 1
1.403636581443555593e+09 4.958384307230367938e-02 -6.800051869760215251e-02 1.555384133923614076e-01 0 0 0 1
1.403636581448555708e+09 4.978897201506082837e-02 -6.790436820050582689e-02 1.545952134142281054e-01 0 0 0 1
1.403636581453555584e+09 4.999311138312645397e-02 -6.780848531477845498e-02 1.535629912527578522e-01 0 0 0 1
1.403636581458555460e+09 5.020062482744336307e-02 -6.770971525817714998e-02 1.524418237156131006e-01 0 0 0 1
1.403636581463555574e+09 5.041270952133114491e-02 -6.760881169228893928e-02 1.512337104953354050e-01 0 0 0 1
1.403636581468555689e+09 5.063347254588990154e-02 -6.750579933641553954e-02 1.499406841454395956e-01 0 0 0 1
1.403636581473555565e+09 5.086239039316531318e-02 -6.740292780758272428e-02 1.485677110693179870e-01 0 0 0 1
1.403636581478555441e+09 5.109775827550055993e-02 -6.730166635809731179e-02 1.471157582192523794e-01 0 0 0 1
1.403636581483555555e+09 5.133979545014444312e-02 -6.720302498187491480e-02 1.455878142134110487e-01 0 0 0 1
1.403636581488555670e+09 5.158483335049179885e-02 -6.710899894744382088e-02 1.439878237346134959e-01 0 0 0 1
1.403636581493555546e+09 5.183068894033926455e-02 -6.701910427711066376e-02 1.423157758952304786e-01 0 0 0 1
1.403636581498555422e+09 5.207297230685625777e-02 -6.693241307018660269e-02 1.405746485578562854e-01 0 0 0 1
1.403636581503555775e+09 5.230877112080545288e-02 -6.684553153132721803e-02 1.387644638939211639e-01 0 0 0 1
1.403636581508555651e+09 5.253371136297513289e-02 -6.675750505671040891e-02 1.368862000074506646e-01 0 0 0 1
1.403636581513555527e+09 5.274415383254726919e-02 -6.666615277097165393e-02 1.349398570965303357e-01 0 0 0 1
1.403636581518555403e+09 5.293816653781036052e-02 -6.657194728406790052e-02 1.329244133745588474e-01 0 0 0 1
1.403636581523555756e+09 5.311453883328010050e-02 -6.647828437517511180e-02 1.308398138751611928e-01 0 0 0 1
1.403636581528555632e+09 5.327180902898209780e-02 -6.638760323581693878e-02 1.286870145309333413e-01 0 0 0 1
1.403636581533555508e+09 5.341508838397501790e-02 -6.630375493590012770e-02 1.264640042995053282e-01 0 0 0 1
1.403636581538555384e+09 5.354703818300610152e-02 -6.622917668311811834e-02 1.241717719084183269e-01 0 0 0 1
1.403636581543555737e+09 5.367347824163992698e-02 -6.616241059289973414e-02 1.218103830796208875e-01 0 0 0 1
1.403636581548555613e+09 5.379731294230172267e-02 -6.610686381215580276e-02 1.193808155209674648e-01 0 0 0 1
1.403636581553555489e+09 5.392091831655232426e-02 -6.605994762956224342e-02 1.168891234085132069e-01 0 0 0 1
1.403636581558555841e+09 5.404859444085285958e-02 -6.601861407540277060e-02 1.143433825841981832e-01 0 0 0 1
1.403636581563555717e+09 5.417858642523132318e-02 -6.598028977374947868e-02 1.117506143084163739e-01 0 0 0 1
1.403636581568555593e+09 5.431350303066118101e-02 -6.593924656643057602e-02 1.091179166492248775e-01 0 0 0 1
1.403636581573555470e+09 5.445013320255132072e-02 -6.589121417984578066e-02 1.064523219527326869e-01 0 0 0 1
1.403636581578555822e+09 5.458722413990990674e-02 -6.583553241337047890e-02 1.037588296813911626e-01 0 0 0 1
1.403636581583555698e+09 5.472135037380798650e-02 -6.577516647474901390e-02 1.010413734983341971e-01 0 0 0 1
1.403636581588555574e+09 5.485323325047275489e-02 -6.571303953320006830e-02 9.830092022378678074e-02 0 0 0 1
1.403636581593555450e+09 5.498144286717288054e-02 -6.565153737398321532e-02 9.553442627320651859e-02 0 0 0 1
1.403636581598555803e+09 5.510601101114875888e-02 -6.559060659083493228e-02 9.273789212945460214e-02 0 0 0 1
1.403636581603555441e+09 5.522841768745312407e-02 -6.553190402672970372e-02 8.990830706896191238e-02 0 0 0 1
1.403636581608555555e+09 5.534724646551936189e-02 -6.547366602616533360e-02 8.704068278102017331e-02 0 0 0 1
1.403636581613555431e+09 5.546469074981352776e-02 -6.542048595289995383e-02 8.413397524157040230e-02 0 0 0 1
1.403636581618555784e+09 5.558197950089827089e-02 -6.537306406225629196e-02 8.118618462601467911e-02 0 0 0 1
1.403636581623555422e+09 5.569813480270013883e-02 -6.533165668656293334e-02 7.819829985998016930e-02 0 0 0 1
1.403636581628555536e+09 5.581676959415116102e-02 -6.529436201825278285e-02 7.517337541563895442e-02 0 0 0 1
1.403636581633555651e+09 5.593858448494604119e-02 -6.525588445441365959e-02 7.211448793659358536e-02 0 0 0 1
1.403636581638555765e+09 5.606596103200445214e-02 -6.520949919452523336e-02 6.902674675201780907e-02 0 0 0 1
1.403636581643555403e+09 5.619888092024627468e-02 -6.515111020408848042e-02 6.591220665288521907e-02 0 0 0 1
1.403636581648555517e+09 5.633728610054333785e-02 -6.507668820643464080e-02 6.277792182659180931e-02 0 0 0 1
1.403636581653555632e+09 5.647723312136765372e-02 -6.498731193713946919e-02 5.963184749278327423e-02 0 0 0 1
1.403636581658555508e+09 5.661697746101346240e-02 -6.488451740633893738e-02 5.647995000016492462e-02 0 0 0 1
1.403636581663555384e+09 5.675426698343866150e-02 -6.477206353806475025e-02 5.333116234226498165e-02 0 0 0 1
1.403636581668555498e+09 5.688716175011965248e-02 -6.465043629383993018e-02 5.018546261176770606e-02 0 0 0 1
1.403636581673555851e+09 5.701758580596116843e-02 -6.451917641527349367e-02 4.704487247455824139e-02 0 0 0 1
1.403636581678555489e+09 5.714775397440163829e-02 -6.437871447379450718e-02 4.390540330112768785e-02 0 0 0 1
1.403636581683555603e+09 5.727842733572341416e-02 -6.423190688079061239e-02 4.076302251527796905e-02 0 0 0 1
1.403636581688555717e+09 5.741183108163294690e-02 -6.408329359375652956e-02 3.761268657581151587e-02 0 0 0 1
1.403636581693555832e+09 5.754922043457888492e-02 -6.393765755094737990e-02 3.444934098787277854e-02 0 0 0 1
1.403636581698555470e+09 5.769257196323529513e-02 -6.380270485983741136e-02 3.126889807683119749e-02 0 0 0 1
1.403636581703555584e+09 5.784264432642505227e-02 -6.367716919418353605e-02 2.806738029889288555e-02 0 0 0 1
1.403636581708555698e+09 5.799848344851188386e-02 -6.356126683161555935e-02 2.484277694183034679e-02 0 0 0 1
1.403636581713555574e+09 5.815984381035832484e-02 -6.344990509528625200e-02 2.159515405773404506e-02 0 0 0 1
1.403636581718555450e+09 5.832742844311766817e-02 -6.334191111991338552e-02 1.832753325780223097e-02 0 0 0 1
1.403636581723555565e+09 5.849878737247582450e-02 -6.323587104328520780e-02 1.504291431194604289e-02 0 0 0 1
1.403636581728555679e+09 5.867366160713505252e-02 -6.313084162931648091e-02 1.174330799842104867e-02 0 0 0 1
1.403636581733555555e+09 5.885057356349765456e-02 -6.302928877266256169e-02 8.431670008392400106e-03 0 0 0 1
1.403636581738555431e+09 5.902900768041874358e-02 -6.293344873878425894e-02 5.111966865967709772e-03 0 0 0 1
1.403636581743555784e+09 5.921037796700812095e-02 -6.284096244555259503e-02 1.789241914259109834e-03 0 0 0 1
1.403636581748555660e+09 5.939561465847464916e-02 -6.275165367003598949e-02 -1.531494496651797377e-03 0 0 0 1
1.403636581753555536e+09 5.958613971073845050e-02 -6.266314997854038893e-02 -4.846198902937803865e-03 0 0 0 1
1.403636581758555412e+09 5.978316066538447160e-02 -6.258031441871725331e-02 -8.153926523746468646e-03 0 0 0 1
1.403636581763555765e+09 5.998765785993587230e-02 -6.250701339586928196e-02 -1.145572131710803632e-02 0 0 0 1
1.403636581768555641e+09 6.020253567682232188e-02 -6.244665405690807969e-02 -1.475060557516783000e-02 0 0 0 1
1.403636581773555517e+09 6.042879829399883107e-02 -6.240306275243767686e-02 -1.804262289381042272e-02 0 0 0 1
1.403636581778555393e+09 6.067059252662154734e-02 -6.237619744393030352e-02 -2.133474011594416186e-02 0 0 0 1
1.403636581783555746e+09 6.093013319813334050e-02 -6.236648870281502610e-02 -2.463094587107794720e-02 0 0 0 1
1.403636581788555384e+09 6.120890583893867642e-02 -6.237145728287030177e-02 -2.793519572966163267e-02 0 0 0 1
1.403636581793555498e+09 6.150547812485207544e-02 -6.238936623172552931e-02 -3.125047824383420103e-02 0 0 0 1
1.403636581798555851e+09 6.181791564270877615e-02 -6.241656542170748168e-02 -3.457776016779268158e-02 0 0 0 1
1.403636581803555727e+09 6.214159332880697661e-02 -6.245114366134474349e-02 -3.791505249854010273e-02 0 0 0 1
1.403636581808555603e+09 6.247066510569698750e-02 -6.249047615227587560e-02 -4.125936628776671888e-02 0 0 0 1
1.403636581813555479e+09 6.279926900230403675e-02 -6.253196479927103368e-02 -4.460571282859382425e-02 0 0 0 1
1.403636581818555832e+09 6.312446090215040329e-02 -6.257226921324954283e-02 -4.795007043245269607e-02 0 0 0 1
1.403636581823555708e+09 6.344307743150956469e-02 -6.260703901121544845e-02 -5.129140602894233236e-02 0 0 0 1
1.403636581828555584e+09 6.375222457621898542e-02 -6.263697643232191137e-02 -5.463175223760607935e-02 0 0 0 1
1.403636581833555460e+09 6.405311298176563639e-02 -6.265868569739396765e-02 -5.797105409206881887e-02 0 0 0 1
1.403636581838555813e+09 6.434842777332772101e-02 -6.267456395942738734e-02 -6.131132250264292871e-02 0 0 0 1
1.403636581843555450e+09 6.464059508478570137e-02 -6.268606513533236946e-02 -6.465255760138532981e-02 0 0 0 1
1.403636581848555565e+09 6.493615607792690980e-02 -6.269465450975564291e-02 -6.799372684612281503e-02 0 0 0 1
1.403636581853555441e+09 6.523559936956679906e-02 -6.270639469876226890e-02 -7.133490730863223384e-02 0 0 0 1
1.403636581858555794e+09 6.553965667419525687e-02 -6.272831825763391933e-02 -7.467618708037659925e-02 0 0 0 1
1.403636581863555431e+09 6.584831694110171441e-02 -6.276869736476387018e-02 -7.801567646759444141e-02 0 0 0 1
1.403636581868555546e+09 6.616277976505813285e-02 -6.283240841937032251e-02 -8.135143081014883926e-02 0 0 0 1
1.403636581873555660e+09 6.648302925244387040e-02 -6.291947812458498213e-02 -8.468145034947027749e-02 0 0 0 1
1.403636581878555775e+09 6.680853947384779445e-02 -6.302803335980344812e-02 -8.800071364976269628e-02 0 0 0 1
1.403636581883555412e+09 6.367866588434445418e-02 -5.856873885395386115e-02 -9.508890325105245900e-02 0 0 0 1
1.403636581888555527e+09 6.395613954850798422e-02 -5.862263817652069164e-02 -9.847082611071711344e-02 0 0 0 1
1.403636581893555641e+09 6.423180995938881921e-02 -5.868642579701355277e-02 -1.018388936522067745e-01 0 0 0 1
1.403636581898555517e+09 6.450664466479327785e-02 -5.875573599703953764e-02 -1.051930398894596053e-01 0 0 0 1
1.403636581903555393e+09 6.477773133548492268e-02 -5.882717498125400457e-02 -1.085332426510459136e-01 0 0 0 1
1.403636581908555508e+09 6.504797745779011819e-02 -5.889589106974013610e-02 -1.118594140435874573e-01 0 0 0 1
1.403636581913555622e+09 6.531762370793448014e-02 -5.895873146408547871e-02 -1.151715100543670989e-01 0 0 0 1
1.403636581918555498e+09 6.558740248285310770e-02 -5.901034715511321860e-02 -1.184704535569209849e-01 0 0 0 1
1.403636581923555613e+09 6.585972402280670934e-02 -5.905221876286648186e-02 -1.217542449247368541e-01 0 0 0 1
1.403636581928555489e+09 6.613749028876370062e-02 -5.908363069662581069e-02 -1.250218514175559514e-01 0 0 0 1
1.403636581933555841e+09 6.641900686133883625e-02 -5.911016159476167875e-02 -1.282733609947844799e-01 0 0 0 1
1.403636581938555479e+09 6.670404101111859774e-02 -5.913495090412290711e-02 -1.315098175484247234e-01 0 0 0 1
1.403636581943555593e+09 6.698822908715573732e-02 -5.916115340695249358e-02 -1.347312978861396893e-01 0 0 0 1
1.403636581948555708e+09 6.726816946095670602e-02 -5.919169425629866588e-02 -1.379368679826494803e-01 0 0 0 1
1.403636581953555584e+09 6.753973363244192285e-02 -5.923071152518855076e-02 -1.411256157860190097e-01 0 0 0 1
1.403636581958555460e+09 6.779997195977571778e-02 -5.927900091373727864e-02 -1.442925747607990417e-01 0 0 0 1
1.403636581963555574e+09 6.804525561040630777e-02 -5.933849093264398356e-02 -1.474387996205928086e-01 0 0 0 1
1.403636581968555689e+09 6.827385353479265007e-02 -5.940656815128275703e-02 -1.505602687428601039e-01 0 0 0 1
1.403636581973555565e+09 6.848916736143007000e-02 -5.948030741660603748e-02 -1.536579161528808246e-01 0 0 0 1
1.403636581978555441e+09 6.869093567756578977e-02 -5.955464275489763537e-02 -1.567296760399951028e-01 0 0 0 1
1.403636581983555555e+09 6.888403769528927967e-02 -5.962418311845329999e-02 -1.597794381206479875e-01 0 0 0 1
1.403636581988555670e+09 6.910540816110266604e-02 -5.957087574892672155e-02 -1.630363603550925022e-01 0 0 0 1
1.403636581993555546e+09 6.929685118347794770e-02 -5.961842596424016261e-02 -1.660618390851793524e-01 0 0 0 1
1.403636581998555422e+09 6.949004099946431978e-02 -5.966168791798220905e-02 -1.690632437727145332e-01 0 0 0 1
1.403636582003555775e+09 6.968715269844949489e-02 -5.970115893941274621e-02 -1.720395636507837667e-01 0 0 0 1
1.403636582008555651e+09 6.988986964911081401e-02 -5.973953256855268901e-02 -1.749888210662192689e-01 0 0 0 1
1.403636582013555527e+09 7.009914834854313881e-02 -5.978071526540384983e-02 -1.779090603391972891e-01 0 0 0 1
1.403636582018555403e+09 7.031547499210333285e-02 -5.982664690839922805e-02 -1.808003035090911537e-01 0 0 0 1
1.403636582023555756e+09 7.053907125849434578e-02 -5.988246022908538801e-02 -1.836596169901368869e-01 0 0 0 1
1.403636582028555632e+09 7.076895128483240427e-02 -5.994842491135610185e-02 -1.864850119774235093e-01 0 0 0 1
1.403636582033555508e+09 7.099953593177943389e-02 -6.002284604136887136e-02 -1.892765101801813232e-01 0 0 0 1
1.403636582038555384e+09 7.123007448731932811e-02 -6.010697659380104252e-02 -1.920311339339010326e-01 0 0 0 1
1.403636582043555737e+09 7.145666081252244339e-02 -6.019770580876737665e-02 -1.947458723829569305e-01 0 0 0 1
1.403636582048555613e+09 7.167538324310473996e-02 -6.029605901557988368e-02 -1.974167698248423530e-01 0 0 0 1
